,u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,ref,bridge,access,junction,service,tunnel,area
15228,6114392785,213031857,0,475158000,True,3,Yio Chu Kang Road,secondary,50,28.763,"LINESTRING (103.8760171 1.3680911, 103.8759191 1.3678517)",,,,,,,
15229,6114403347,3792517737,0,652144691,True,3,Yishun Avenue 1,primary,60,56.867,"LINESTRING (103.8486315 1.4205565, 103.8489775 1.4209332)",,,,,,,
15230,6114403348,4602876164,0,478174369,True,3,Yishun Avenue 1,primary,60,60.197,"LINESTRING (103.8472621 1.4190854, 103.8476381 1.419475)",,,,,,,
15231,6114411985,4689537625,0,652145239,True,3,Yio Chu Kang Road,secondary,50,59.199,"LINESTRING (103.8751155 1.3660309, 103.8748843 1.3655513)",,,,,,,
15232,6114534717,1683193555,0,652155795,True,2,Tampines Central 1,residential,50,26.959,"LINESTRING (103.9424709 1.3543599, 103.9424793 1.3546022)",,,,,,,
15233,6114564143,6821626456,0,652158372,True,2,Punggol Road,secondary,60,16.977,"LINESTRING (103.9005949 1.3847275, 103.9004892 1.3846173)",,,,,,,
15234,6114574842,4002223122,0,397426437,True,1,,trunk_link,50,12.532,"LINESTRING (103.8935564 1.3613645, 103.8934451 1.3613466)",,,,,,,
15235,6114574843,4002223120,0,652159102,True,5,Tampines Road,primary,60,25.602,"LINESTRING (103.8940008 1.3614879, 103.8937727 1.3614561)",,,,,,,
15236,6114574844,6114574845,0,397426437,True,1,,trunk_link,50,2.501,"LINESTRING (103.8937347 1.3614208, 103.8937183 1.3614054)",,,,,,,
15237,6114574845,4002223121,0,397426437,True,1,,trunk_link,50,6.352,"LINESTRING (103.8937183 1.3614054, 103.8936647 1.3613856)",,,,,,,
15238,6114592605,5967128164,0,652161003,True,3,Ang Mo Kio Avenue 1,primary,70,63.576,"LINESTRING (103.8616909 1.3543943, 103.8622476 1.3542633)",,,,,,,
15239,6114659577,231864727,0,652168744,True,4,Ang Mo Kio Avenue 5,primary,60,87.156,"LINESTRING (103.8665231 1.378505, 103.8673061 1.3785453)",,,,,,,
15240,6114668641,231867538,0,652169511,True,3,Ang Mo Kio Avenue 5,primary,60,42.439,"LINESTRING (103.8566082 1.3759129, 103.8562443 1.3757975)",,,,,,,
15241,6114668890,7017421186,0,750501433,True,2,Tampines Avenue 7,secondary,60,76.337,"LINESTRING (103.9589748 1.3581139, 103.9594679 1.3585917)",,,,,,,
15242,6114700740,4587590397,0,652172356,True,3,Punggol East,primary,50,60.013,"LINESTRING (103.9200962 1.3999067, 103.9197637 1.3994815)",,,,,,,
15243,6114714348,1840069850,0,173767786,True,2,Pasir Ris Central,residential,50,39.619,"LINESTRING (103.9483307 1.3725344, 103.9486322 1.3723444)",,,,,,,
15244,6114804692,4602245719,0,652185393,True,4,Sembawang Way,primary,60,21.687,"LINESTRING (103.8208182 1.4496711, 103.8210067 1.4497214)",,,,,,,
15245,6114804693,6114804692,0,652185397,True,3,Sembawang Way,primary,60,28.36,"LINESTRING (103.8205715 1.4496061, 103.8208182 1.4496711)",,,,,,,
15246,6114824761,6114824762,0,478293981,True,3,Tampines Expressway,motorway,90,19.183,"LINESTRING (103.9156812 1.3842365, 103.9155579 1.3843572)",TPE,,,,,,
15247,6114824762,135078451,0,478293981,True,3,Tampines Expressway,motorway,90,38.304,"LINESTRING (103.9155579 1.3843572, 103.9153042 1.3845903)",TPE,,,,,,
15248,6114824763,6114824761,0,478293981,True,3,Tampines Expressway,motorway,90,20.275,"LINESTRING (103.9158019 1.3840998, 103.9156812 1.3842365)",TPE,,,,,,
15249,6114852021,4724565835,0,652192990,True,2,Yishun Avenue 5,secondary,50,38.39,"LINESTRING (103.8278832 1.4301743, 103.8275384 1.4301547)",,,,,,,
15250,6114856620,242948492,0,652193434,True,2,Sengkang East Avenue,secondary,50,15.08,"LINESTRING (103.8949203 1.3863984, 103.8950423 1.3863391)",,,,,,,
15251,6114911688,4711989528,0,652200843,True,4,Yishun Avenue 2,primary,60,24.92,"LINESTRING (103.8344933 1.4353633, 103.8345527 1.4351472)",,,,,,,
15252,6114924108,2598074285,0,652202074,True,5,Central Boulevard,primary,50,69.252,"LINESTRING (103.8594313 1.2751483, 103.8589124 1.2754929)",,,,,,,
15253,6114936906,377644716,0,652204024,True,2,Rivervale Drive,tertiary,50,18.528,"LINESTRING (103.902474 1.3845597, 103.902549 1.3847085)",,,,,,,
15254,6115171095,5145359074,0,633145351,True,4,Tampines Expressway,motorway,90,67.045,"LINESTRING (103.9184251 1.3815926, 103.9188484 1.3811631)",TPE,,,,,,
15255,6115255190,4712168398,0,652250982,True,3,Yio Chu Kang Road,primary,60,31.476,"LINESTRING (103.8647233 1.3892401, 103.8644535 1.389326)",,,,,,,
15256,6115261929,6115261930,0,652253364,True,3,Yishun Avenue 7,primary,60,31.547,"LINESTRING (103.8315833 1.4376768, 103.8313217 1.4375668)",,,,,,,
15257,6115261930,1500918576,0,652253365,True,4,Yishun Avenue 7,primary,60,57.39,"LINESTRING (103.8313217 1.4375668, 103.8308472 1.4373634)",,,,,,,
15258,6115282138,5218598809,0,383281861,True,2,Punggol Drive,residential,50,50.982,"LINESTRING (103.9165476 1.399652, 103.9169179 1.3993815)",,,,,,,
15259,6115437807,4591891502,0,652270415,True,4,Bishan Road,primary,60,54.059,"LINESTRING (103.8475256 1.3492988, 103.8474301 1.3488221)",,,,,,,
15260,6115546880,4748287568,0,652289909,True,4,T4 Crescent,secondary,50,23.261,"LINESTRING (103.9817186 1.3382604, 103.9816444 1.338456)",,,,,,,
15261,6115575107,4855626507,0,482256070,True,4,Ang Mo Kio Avenue 8,primary,60,27.342,"LINESTRING (103.8523114 1.3646272, 103.8524329 1.3644134)",,,,,,,
15262,6115582857,4724347045,0,652294258,True,2,Sengkang West Avenue,secondary,50,19.218,"LINESTRING (103.872373 1.3909455, 103.8722006 1.3909584)",,,,,,,
15263,6115677898,7308490839,0,782621511,True,2,Bedok North Road,primary,40,42.455,"LINESTRING (103.9334809 1.3312797, 103.9331089 1.3311933)",,,,,,,
15264,6115679610,6099217426,0,652298193,True,3,Ulu Pandan Road,primary,70,23.4,"LINESTRING (103.7762305 1.3208079, 103.776441 1.3208079)",,,,,,,
15265,6115724973,4658085294,0,652303292,True,3,Tampines Avenue 5,primary,60,32.386,"LINESTRING (103.9387455 1.3558465, 103.9390368 1.3558417)",,,,,,,
15266,6115725390,4736737221,0,652302347,True,3,Woodlands Avenue 7,primary,60,29.661,"LINESTRING (103.8073398 1.4448082, 103.8075289 1.4449964)",,,,,,,
15267,6115730083,6790779908,0,652306771,True,3,Punggol Place,residential,50,95.544,"LINESTRING (103.9035067 1.4038042, 103.9030476 1.4030778)",,,,,,,
15268,6115735782,5889571891,0,652313078,True,2,Sengkang East Avenue,secondary,50,22.229,"LINESTRING (103.9025532 1.3816115, 103.9023547 1.3815873)",,,,,,,
15269,6115945173,242935693,0,743216846,True,3,Buangkok Drive,primary,60,33.487,"LINESTRING (103.8957567 1.379662, 103.8954758 1.3797708)",,,,,,,
15270,6115974413,6115981666,0,652351327,True,3,Thomson Road,primary,60,13.277,"LINESTRING (103.8370845 1.3399846, 103.8371408 1.3398793)",,,,,,,
15271,6115981666,439978117,0,652351327,True,3,Thomson Road,primary,60,16.898,"LINESTRING (103.8371408 1.3398793, 103.8372102 1.3397441)",,,,,,,
15272,6115995713,4321624089,0,652354155,True,2,Sumang Walk,residential,50,54.391,"LINESTRING (103.8968772 1.4096901, 103.8971636 1.4100867)",,yes,,,,,
15273,6116026374,5218598797,0,652354908,True,2,Edgedale Plains,residential,50,17.86,"LINESTRING (103.9152414 1.4014164, 103.9153359 1.4015463)",,,,,,,
15274,6116026375,6116026374,0,652354909,True,2,Edgedale Plains,residential,50,10.148,"LINESTRING (103.9151877 1.4013426, 103.9152414 1.4014164)",,,,,,,
15275,6116065335,5256692367,0,652357028,True,2,Edgefield Plains,residential,40,5.382,"LINESTRING (103.9114098 1.4043096, 103.9114416 1.4043461)",,,,,,,
15276,6116065336,6116065335,0,652357031,True,2,Edgefield Plains,residential,40,38.205,"LINESTRING (103.9112207 1.4040227, 103.9114098 1.4043096)",,,,,,,
15277,6116166307,4698082945,0,652380874,True,2,Edgefield Plains,residential,40,22.861,"LINESTRING (103.9116123 1.4044598, 103.9115042 1.4042849)",,,,,,,
15278,6116490868,244383326,0,652428754,True,3,Woodlands Avenue 7,primary,60,34.193,"LINESTRING (103.800365 1.4406517, 103.8000826 1.4405298)",,,,,,,
15279,6117308308,5862685468,0,652539247,True,2,Sumang Lane,residential,50,40.634,"LINESTRING (103.891703 1.4025634, 103.8913415 1.4026176)",,,,,,,
15280,6117308309,4004970467,0,652539248,True,1,Sumang Lane,residential,50,38.595,"LINESTRING (103.8925526 1.4024393, 103.8922084 1.4024848)",,,,,,,
15281,6117308310,4004970460,0,652539250,True,1,Sumang Lane,residential,50,44.623,"LINESTRING (103.8933465 1.4023254, 103.8929492 1.4023828)",,,,,,,
15282,6117311031,4004970468,0,397579050,True,1,Sumang Lane,residential,50,37.647,"LINESTRING (103.8923085 1.4025225, 103.8926446 1.4024809)",,,,,,,
15283,6117311032,5862693803,0,652539875,True,2,Sumang Lane,residential,50,28.445,"LINESTRING (103.8938494 1.4022986, 103.8941029 1.4022637)",,,,,,,
15284,6117336596,371543202,0,652541611,True,3,Tampines Avenue 7,secondary,60,13.537,"LINESTRING (103.9604057 1.3595271, 103.9604876 1.3596172)",,,,,,,
15285,6117336598,4738815435,0,652541632,True,4,Paterson Road,primary,50,29.79,"LINESTRING (103.8302435 1.3031475, 103.8303763 1.3033802)",,,,,,,
15286,6117350303,4697941866,0,652543422,True,3,Punggol Central,tertiary,60,17.205,"LINESTRING (103.9136439 1.3975301, 103.9135175 1.3976194)",,,,,,,
15287,6117406958,4714136137,0,652551027,True,4,Bukit Timah Road,trunk,70,16.935,"LINESTRING (103.8171382 1.3226608, 103.8169863 1.3226724)",,,,,,,
15288,6117464410,6886302873,0,754142144,True,2,Sengkang West Avenue,secondary,40,24.092,"LINESTRING (103.8766068 1.3910225, 103.8768067 1.3911062)",,,,,,,
15289,6117472599,5862648342,0,652556634,True,2,Punggol Field,residential,50,71.29,"LINESTRING (103.8936375 1.4038632, 103.8942718 1.4037686)",,,,,,,
15290,6117472600,6117472599,0,652556635,True,2,Punggol Field,residential,50,91.43,"LINESTRING (103.8928235 1.4039811, 103.8936375 1.4038632)",,,,,,,
15291,6117472601,6117472600,0,652556636,True,2,Punggol Field,residential,50,69.693,"LINESTRING (103.8922037 1.4040755, 103.8928235 1.4039811)",,,,,,,
15292,6117496111,3570841446,0,652559894,True,4,Prinsep Street,primary,50,17.286,"LINESTRING (103.8493609 1.299388, 103.849451 1.2995147)",,,,,,,
15293,6117505138,4696061295,0,652561006,True,2,Geylang East Central,secondary,50,33.905,"LINESTRING (103.8897227 1.3194779, 103.8894242 1.3194153)",,,,,,,
15294,6117510363,4687318948,0,652561482,True,3,Aljunied Road,primary,60,25.392,"LINESTRING (103.8813959 1.3230925, 103.8814418 1.3228688)",,,,,,,
15295,6117558184,2651270664,0,259686651,True,3,Lorong 6 Toa Payoh,secondary,50,31.147,"LINESTRING (103.8528398 1.3313153, 103.8525611 1.3312865)",,,,,,,
15296,6117578653,4652992834,0,652568753,True,2,Pasir Ris Drive 1,primary,60,169.29,"LINESTRING (103.9390078 1.3763712, 103.9377907 1.3772863)",,,,,,,
15297,6117578654,6117578653,0,652568754,True,2,Pasir Ris Drive 1,primary,60,180.875,"LINESTRING (103.9403082 1.3753935, 103.9390078 1.3763712)",,,,,,,
15298,6117613885,5172050058,0,481596966,True,1,Tanjong Pagar Road,secondary,50,48.17,"LINESTRING (103.8436255 1.2779305, 103.8437686 1.2783394)",,,,,,,
15299,6119669215,243492348,0,736505031,True,3,Bedok South Avenue 1,primary,60,9.757,"LINESTRING (103.9343585 1.3116716, 103.9343832 1.3115874)",,,,,,,
15300,6130389367,518475232,0,654202690,True,4,Orchard Road,primary,50,34.159,"LINESTRING (103.8329914 1.3043877, 103.8332644 1.3042467)",,,,,,,
15301,6130682164,5177319246,0,654238776,True,2,Hougang Avenue 10,secondary,50,7.268,"LINESTRING (103.8968427 1.3784339, 103.8968334 1.3783692)",,,,,,,
15302,6130682165,5177319260,0,22652292,True,2,Hougang Avenue 10,secondary,50,24.681,"LINESTRING (103.8968682 1.3787048, 103.8968476 1.3784838)",,,,,,,
15303,6130694010,5928047950,0,654240130,True,2,Compassvale Road,tertiary,50,24.28,"LINESTRING (103.896313 1.3871285, 103.8963801 1.3873363)",,,,,,,
15304,6130698973,4715342423,0,654240972,True,2,Anchorvale Drive,tertiary,50,26.475,"LINESTRING (103.8903558 1.3901598, 103.8901292 1.3902331)",,,,,,,
15305,6130698974,375478642,0,22653232,True,2,Anchorvale Drive,tertiary,50,49.267,"LINESTRING (103.8915521 1.3897267, 103.8911345 1.3898751)",,,,,,,
15306,6131982070,26782134,0,654397500,True,3,Telok Blangah Road,primary,60,58.145,"LINESTRING (103.8190694 1.2664118, 103.8195169 1.2661411)",,,,,,,
15307,6132033303,4715587568,0,478328910,True,5,Telok Blangah Road,primary,60,34.696,"LINESTRING (103.8189554 1.266137, 103.8186964 1.2663111)",,,,,,,
15308,6132237795,4723016021,0,654422786,True,3,Telok Blangah Road,primary,60,62.51,"LINESTRING (103.8223149 1.2655913, 103.8217538 1.2655545)",,,,,,,
15309,6132252243,4747831793,0,654424460,True,4,Telok Blangah Road,primary,60,24.421,"LINESTRING (103.8228862 1.265897, 103.8231056 1.265908)",,,,,,,
15310,6132456356,388569722,0,538431807,True,3,Keppel Road,primary,60,6.449,"LINESTRING (103.8363133 1.2722697, 103.8362554 1.2722733)",,,,,,,
15311,6132630930,4710862646,0,654469723,True,3,Keppel Road,primary,60,146.229,"LINESTRING (103.8383263 1.2723354, 103.8370119 1.2722843)",,,,,,,
15312,6133954185,5138632027,0,74675117,True,3,Bedok North Road,primary,60,36.863,"LINESTRING (103.9245837 1.3293411, 103.9249153 1.3293426)",,,,,,,
15313,6135072758,1847940101,0,654725903,True,3,Ang Mo Kio Avenue 8,primary,60,60.939,"LINESTRING (103.8493623 1.3695423, 103.8490922 1.3700192)",,,,,,,
15314,6135152259,2667986844,0,643831619,False,3,Whitley Road,primary,70,32.71,"LINESTRING (103.8366758 1.3266211, 103.8369538 1.3267175)",,,,,,,
15315,6135152259,2604359428,0,654733234,False,3,Whitley Road,primary,70,15.712,"LINESTRING (103.8366758 1.3266211, 103.8365424 1.3265744)",,,,,,,
15316,6135312236,4745106069,0,538922852,True,1,Tanjong Pagar Road,secondary,50,3.45,"LINESTRING (103.8434721 1.2769141, 103.8434783 1.2769445)",,,,,,,
15317,6135322049,7008134866,0,654745993,True,2,Tanjong Pagar Road,secondary,50,36.42,"LINESTRING (103.8435607 1.276898, 103.8435082 1.2765747)",,,,,,,
15318,6135479141,4594226240,0,654764094,True,2,Amber Road,primary,50,69.481,"LINESTRING (103.9011745 1.3014769, 103.9008858 1.3020311)",,,,,,,
15319,6135577749,564822845,0,654774364,True,3,,motorway_link,50,19.975,"LINESTRING (103.9615772 1.3590136, 103.9614808 1.3591652)",,,,,,,
15320,6136288365,239833059,0,654859626,True,6,Paya Lebar Road,primary,50,29.219,"LINESTRING (103.8907487 1.3245497, 103.8907919 1.3242905)",,,,,,,
15321,6136288366,6136288365,0,654859628,True,5,Paya Lebar Road,primary,50,27.152,"LINESTRING (103.8907021 1.3247894, 103.8907487 1.3245497)",,,,,,,
15322,6136319690,1637003344,0,654863071,True,5,Marina Coastal Expressway,motorway,80,11.694,"LINESTRING (103.8781963 1.2857759, 103.8781925 1.285881)",MCE,,,,,yes,
15323,6136391745,4850186849,0,33794077,True,4,Paya Lebar Road,primary,50,34.157,"LINESTRING (103.8913391 1.3216229, 103.8914014 1.3213221)",,,,,,,
15324,6136940044,246800552,0,654956712,True,3,River Valley Road,primary,50,30.629,"LINESTRING (103.845748 1.2914467, 103.8455221 1.2916044)",,,,,,,
15325,6136940045,246800716,0,654956714,True,3,River Valley Road,primary,50,37.74,"LINESTRING (103.8461772 1.2911531, 103.8458963 1.2913437)",,,,,,,
15326,6136940046,74442031,0,654956717,True,3,River Valley Road,primary,50,10.049,"LINESTRING (103.8463783 1.2910311, 103.8462994 1.2910752)",,,,,,,
15327,6137072916,229182203,0,654981421,True,2,Yio Chu Kang Road,primary,70,73.32,"LINESTRING (103.852129 1.3922701, 103.8514741 1.3923485)",,,,,,,
15328,6137137014,4745711194,0,654988396,True,3,Dunearn Road,trunk,70,33.55,"LINESTRING (103.8078601 1.3262421, 103.8081093 1.3260719)",,,,,,,
15329,6137139177,5250521774,0,480428595,True,4,North Bridge Road,secondary,50,21.22,"LINESTRING (103.8642029 1.3055542, 103.8640626 1.3054248)",,,yes,,,,
15330,6137144870,392681957,0,654989054,True,3,Dunearn Road,trunk,70,24.82,"LINESTRING (103.8095868 1.3250476, 103.8097702 1.3249203)",,,,,,,
15331,6137230734,5952975205,0,654997450,True,7,Sims Avenue,primary,60,8.078,"LINESTRING (103.8718325 1.3113462, 103.871888 1.3113931)",,,,,,,
15332,6137230735,240713080,0,654997451,True,6,Sims Avenue,primary,60,20.577,"LINESTRING (103.8712545 1.3108716, 103.871397 1.3109897)",,,,,,,
15333,6137238822,245373449,0,654998152,True,2,Tanjong Katong Road,secondary,50,17.927,"LINESTRING (103.8941525 1.3138306, 103.8941499 1.3139918)",,,,,,,
15334,6137379623,1820000251,0,655015220,True,3,Tampines Avenue 8,tertiary,60,44.937,"LINESTRING (103.9317879 1.3550303, 103.9319676 1.3553923)",,,,,,,
15335,6137405844,960396565,0,655019778,True,3,Tampines Avenue 2,secondary,60,33.738,"LINESTRING (103.9489232 1.3491311, 103.9486378 1.3490279)",,,,,,,
15336,6137437974,4668494997,0,655021917,True,4,Tampines Avenue 2,secondary,60,26.353,"LINESTRING (103.9497467 1.3495615, 103.9499708 1.3496388)",,,,,,,
15337,6137585714,206101427,0,655038869,True,4,Ang Mo Kio Avenue 3,trunk,60,38.291,"LINESTRING (103.8657747 1.371379, 103.8660716 1.3715536)",,,,,,,
15338,6137599172,370785009,0,655041206,True,1,,primary_link,50,34.637,"LINESTRING (103.8883093 1.3347503, 103.8881901 1.3350381)",,,,,,,
15339,6137606809,229182774,0,655041844,True,4,Yio Chu Kang Road,secondary,60,40.715,"LINESTRING (103.8756064 1.3675594, 103.8757421 1.3678995)",,,,,,,
15340,6137634300,243508757,0,638242809,True,2,Bedok North Road,primary,40,81.228,"LINESTRING (103.9356643 1.3317797, 103.9349513 1.3316199)",,,,,,,
15341,6137710261,4593678055,0,476695959,True,2,Hougang Avenue 6,tertiary,50,67.558,"LINESTRING (103.8928369 1.3739781, 103.892823 1.3733707)",,,,,,,
15342,6137748350,6137748351,0,655058385,True,2,Tampines Avenue 4,secondary,60,40.099,"LINESTRING (103.9424323 1.3517736, 103.942793 1.3517702)",,,,,,,
15343,6137748351,4668715301,0,655058386,True,3,Tampines Avenue 4,secondary,60,24.457,"LINESTRING (103.942793 1.3517702, 103.943013 1.3517689)",,,,,,,
15344,6137754807,3480397696,0,633859618,True,2,Hougang Avenue 6,tertiary,50,51.592,"LINESTRING (103.8927121 1.3751827, 103.8927371 1.375646)",,,,,,,
15345,6137772777,4593678062,0,634503813,True,2,Hougang Avenue 6,tertiary,50,63.527,"LINESTRING (103.8928483 1.375725, 103.8928449 1.3751537)",,,,,,,
15346,6137815347,4599034820,0,655066082,True,3,Ang Mo Kio Avenue 3,primary,60,46.848,"LINESTRING (103.8558641 1.3692901, 103.8554578 1.369402)",,,,,,,
15347,6137853394,5282972609,0,175959387,True,2,Ang Mo Kio Avenue 10,secondary,50,17.409,"LINESTRING (103.8567786 1.3704989, 103.8567679 1.3706551)",,,,,,,
15348,6137853395,243426774,0,655068953,True,2,Ang Mo Kio Avenue 10,secondary,50,26.078,"LINESTRING (103.85656 1.3717035, 103.8564715 1.3719207)",,,,,,,
15349,6138382124,5599381636,0,723629904,True,2,Upper East Coast Road,secondary,50,77.552,"LINESTRING (103.9423117 1.3152651, 103.94298 1.3154652)",,,,,,,
15350,6138441628,1820000211,0,655132484,True,2,Tampines Avenue 8,tertiary,60,23.349,"LINESTRING (103.9289984 1.3499006, 103.9290955 1.3500868)",,,,,,,
15351,6138462209,1268340044,0,655134404,True,2,Upper East Coast Road,secondary,50,24.052,"LINESTRING (103.9460069 1.316542, 103.945798 1.3164857)",,,,,,,
15352,6138497454,425482523,0,655137684,True,4,Upper Serangoon Road,primary,60,40.705,"LINESTRING (103.8756318 1.3518393, 103.8759003 1.3520882)",,,,,,,
15353,6138511291,5898659261,0,655138828,True,3,Compassvale Drive,tertiary,50,86.635,"LINESTRING (103.8991052 1.3871754, 103.8998397 1.3869149)",,,,,,,
15354,6138536537,4604229253,0,655141652,True,3,Geylang East Central,secondary,50,38.557,"LINESTRING (103.890597 1.319771, 103.8909362 1.3198434)",,,,,,,
15355,6138559568,1820100897,0,655143655,True,4,Pasir Ris Drive 12,primary,60,58.306,"LINESTRING (103.9326958 1.3773158, 103.9324563 1.3768493)",,,,,,,
15356,6138566345,5218648953,0,655144143,True,4,Pasir Ris Drive 1,primary,60,21.871,"LINESTRING (103.9404581 1.3754428, 103.9406167 1.3753264)",,,,,,,
15357,6138590510,6138590514,0,655146494,True,4,Pasir Ris Drive 12,primary,60,43.55,"LINESTRING (103.9355014 1.3818206, 103.9353338 1.3814666)",,,,,,,
15358,6138590514,206089912,0,655146496,True,3,Pasir Ris Drive 12,primary,60,46.377,"LINESTRING (103.9353338 1.3814666, 103.9351354 1.3810997)",,,,,,,
15359,6138591337,248015480,0,655146600,True,3,,motorway_link,50,35.787,"LINESTRING (103.9308572 1.3766079, 103.9311619 1.376504)",,,,,,,
15360,6138593605,133662117,0,633145351,True,4,Tampines Expressway,motorway,90,36.248,"LINESTRING (103.9204234 1.3799972, 103.9207032 1.3798298)",TPE,,,,,,
15361,6138602119,6148973465,0,655147846,True,5,Sengkang East Road,primary,60,30.033,"LINESTRING (103.8920295 1.3888392, 103.8921194 1.3890939)",,,,,,,
