,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,access,tunnel
3546,5928379371,375770840,0,627980049,True,3,residential,50,74.419,"LINESTRING (103.8942795 1.3916097, 103.894483 1.3922473)",,Sengkang Square,,,
3547,5928408726,1855321500,0,627983195,True,4,secondary,60,9.275,"LINESTRING (103.9064913 1.3879666, 103.9064408 1.388033)",,Sengkang East Way,,,
3548,5928408727,5928408726,0,627983194,True,3,secondary,60,19.115,"LINESTRING (103.9065953 1.3878297, 103.9064913 1.3879666)",,Sengkang East Way,,,
3549,5928408728,369165340,0,627983198,True,4,secondary,60,20.177,"LINESTRING (103.9055419 1.3890965, 103.9056777 1.3889761)",,Sengkang East Way,,,
3550,5928408729,5928408728,0,627983197,True,3,secondary,60,27.837,"LINESTRING (103.9053493 1.3892565, 103.9055419 1.3890965)",,Sengkang East Way,,,
3551,5928411169,4430972270,0,174281621,True,2,tertiary,50,45.193,"LINESTRING (103.8929938 1.3893245, 103.8933762 1.3891865)",,Compassvale Drive,,,
3552,5928464206,3063323990,0,627988650,True,3,tertiary,40,47.537,"LINESTRING (103.8987605 1.3942222, 103.8989189 1.3946193)",,Compassvale Road,,,
3553,5928804603,3063324776,0,628026863,True,4,tertiary,50,59.282,"LINESTRING (103.8999179 1.3946311, 103.899409 1.3947905)",,Compassvale Street,,,
3554,5928804604,5177295449,0,628026867,True,2,tertiary,50,53.707,"LINESTRING (103.9006381 1.3943804, 103.9001821 1.39454)",,Compassvale Street,,,
3555,5933570286,4853608217,0,780102433,True,2,residential,50,14.464,"LINESTRING (103.891609 1.4040804, 103.89148 1.4040974)",,Punggol Field,,,
3556,5936095560,3905775803,0,628731768,True,3,residential,50,76.289,"LINESTRING (103.8976783 1.4108549, 103.89802 1.4114499)",,Sumang Walk,,,
3557,5936095561,4003661590,0,534665412,True,2,residential,50,47.93,"LINESTRING (103.8972274 1.4101816, 103.8974781 1.4105323)",,Sumang Walk,,,
3558,5950442157,4727943323,0,630107333,True,4,motorway,90,7.59,"LINESTRING (103.9096577 1.3911781, 103.909613 1.3912297)",TPE,Tampines Expressway,,,
3559,5950442158,133662099,0,74549051,True,4,motorway,90,43.266,"LINESTRING (103.9097619 1.3912943, 103.9100165 1.391)",TPE,Tampines Expressway,,,
3560,5952740492,6045871039,0,630390252,True,2,tertiary,50,40.113,"LINESTRING (103.8947034 1.3887406, 103.8950437 1.3886206)",,Compassvale Drive,,,
3561,5952740493,242948296,0,630390253,True,2,tertiary,50,19.324,"LINESTRING (103.89467 1.3886408, 103.8945048 1.3886949)",,Compassvale Drive,,,
3562,5952932440,395048535,0,630420271,True,3,residential,50,37.652,"LINESTRING (103.9074401 1.4061852, 103.9077163 1.4059892)",,Punggol Drive,,,
3563,5952932441,2274884613,0,630420275,True,2,residential,50,9.964,"LINESTRING (103.9074075 1.4059986, 103.9073345 1.4060506)",,Punggol Drive,,,
3564,5952932527,5218422733,0,476145611,True,3,primary,60,6.761,"LINESTRING (103.9166704 1.3951061, 103.9166348 1.3950568)",,Punggol East,,,
3565,5952932528,368897810,0,630420435,True,3,primary,60,19.244,"LINESTRING (103.9165264 1.3952493, 103.9166314 1.3953869)",,Punggol East,,,
3566,5952938512,6046171681,0,630421303,True,2,residential,50,52.194,"LINESTRING (103.8998688 1.4024943, 103.9003016 1.4023123)",,Punggol Field,,,
3567,5952938513,2274882120,0,630421304,True,3,residential,50,38.419,"LINESTRING (103.8998077 1.4023287, 103.8994881 1.4024602)",,Punggol Field,,,
3568,5952939431,376194047,0,630421628,True,4,secondary,60,31.547,"LINESTRING (103.8978372 1.4067421, 103.8977348 1.4064775)",,Punggol Way,,,
3569,5952939432,5181566599,0,630421629,True,3,secondary,60,28.206,"LINESTRING (103.8975633 1.4065847, 103.897665 1.4068171)",,Punggol Way,,,
3570,5952940870,4459074796,0,630421789,True,2,tertiary,50,9.126,"LINESTRING (103.9058829 1.3883854, 103.9058209 1.3883316)",,Rivervale Drive,,,
3571,5952940871,377648177,0,630421790,True,3,tertiary,50,20.577,"LINESTRING (103.9058136 1.3884691, 103.9059487 1.3885956)",,Rivervale Drive,,,
3572,5952944002,369165261,0,630422141,True,3,tertiary,50,20.126,"LINESTRING (103.9062471 1.3887153, 103.9061196 1.3885868)",,Rivervale Drive,,,
3573,5952944003,4459074817,0,630422142,True,2,tertiary,50,6.001,"LINESTRING (103.9061445 1.3888085, 103.9061784 1.3888505)",,Rivervale Drive,,,
3574,5952952756,4598842415,0,630423247,True,2,tertiary,50,9.844,"LINESTRING (103.8938166 1.3863769, 103.8937905 1.3862923)",,Sengkang Central,,,
3575,5952952757,370709478,0,630423250,True,3,tertiary,50,19.291,"LINESTRING (103.8936698 1.3864125, 103.8937168 1.3865795)",,Sengkang Central,,,
3576,5952954073,369150271,0,630424732,True,3,secondary,50,20.658,"LINESTRING (103.8940542 1.3865209, 103.8938713 1.3865538)",,Sengkang East Avenue,,,
3577,5952954074,391191085,0,479337785,True,2,secondary,50,5.767,"LINESTRING (103.8940907 1.3866603, 103.8941411 1.386648)",,Sengkang East Avenue,,,
3578,5952960938,370099850,0,630425399,True,4,primary,70,24.841,"LINESTRING (103.9077584 1.3865563, 103.9075624 1.386449)",,Sengkang East Drive,,,
3579,5952960939,4430972254,0,630425400,True,3,primary,70,12.613,"LINESTRING (103.9077035 1.386672, 103.907802 1.3867283)",,Sengkang East Drive,,,
3580,5952971775,3063312773,0,630427575,True,3,primary,60,8.126,"LINESTRING (103.8929266 1.3909867, 103.8929037 1.3909173)",,Sengkang East Road,,,
3581,5952971776,369140970,0,630427578,True,4,primary,60,17.629,"LINESTRING (103.8927946 1.391023, 103.8928504 1.3911714)",,Sengkang East Road,,,
3582,5952971988,370099862,0,630428099,True,2,secondary,60,29.671,"LINESTRING (103.9073827 1.3867957, 103.9075032 1.3865576)",,Sengkang East Way,,,
3583,5952971989,4430972257,0,630428100,True,2,secondary,60,5.482,"LINESTRING (103.9073038 1.3867561, 103.9072858 1.386802)",,Sengkang East Way,,,
3584,5952972947,2083328528,0,630428031,True,3,primary,60,4.885,"LINESTRING (103.8957525 1.3990479, 103.8957396 1.3990059)",,Sengkang East Road,,,
3585,5952972948,3600774306,0,630428032,True,4,primary,60,46.967,"LINESTRING (103.8955791 1.3990521, 103.8957367 1.399444)",,Sengkang East Road,,,
3586,5952973572,250074521,0,630428220,True,3,secondary,60,10.94,"LINESTRING (103.8951649 1.3927684, 103.8950718 1.3928003)",,Sengkang East Way,,,
3587,5965665957,5965665958,0,638258030,True,,secondary,50,9.996,"LINESTRING (103.9061279 1.4170238, 103.9060465 1.417062)",,Punggol Way,,,
3588,5965665958,4697831192,0,476138600,True,3,secondary,50,59.434,"LINESTRING (103.9060465 1.417062, 103.9055624 1.4172889)",,Punggol Way,,,
3589,5965665958,5218821390,0,631763792,True,,residential,50,17.222,"LINESTRING (103.9060465 1.417062, 103.906106 1.417205)",,Northshore Crescent,,,
3590,5966612989,4699894304,0,724076802,True,2,residential,50,79.379,"LINESTRING (103.902983 1.4031189, 103.9033585 1.4037261)",,Punggol Place,,,
3591,5971150860,2274884781,0,218215384,True,1,residential,50,5.143,"LINESTRING (103.9054701 1.4070332, 103.9054268 1.4070169)",,Punggol Drive,,,
3592,5991894321,6094013065,0,635099106,True,4,motorway_link,60,54.2,"LINESTRING (103.9218262 1.386202, 103.9221776 1.3865399)",,,yes,,
3593,5991894322,6094013062,0,711624360,True,4,motorway_link,60,54.665,"LINESTRING (103.922773 1.3872773, 103.9230519 1.3876822)",,,,,
3594,5991894325,5991894321,0,635098150,True,4,motorway_link,60,48.179,"LINESTRING (103.9214941 1.3859236, 103.9218262 1.386202)",,,,,
3595,5992186379,5864610047,0,74549051,True,4,motorway,90,43.011,"LINESTRING (103.9129309 1.3876257, 103.9131814 1.3873309)",TPE,Tampines Expressway,,,
3596,5992186379,5992186380,0,635149561,True,,motorway_link,,152.577,"LINESTRING (103.9129309 1.3876257, 103.9139604 1.3867182)",,,,,
3597,5992186380,5992186381,0,635149562,True,,motorway_link,,223.618,"LINESTRING (103.9139604 1.3867182, 103.9153337 1.3852487)",,,yes,,
3598,5995730666,5218714348,0,539317436,True,3,secondary,60,11.216,"LINESTRING (103.8937162 1.4160226, 103.8936406 1.4159558)",,Seletar Link,,,
3599,6015576938,5270601985,0,638254002,True,1,residential,50,32.805,"LINESTRING (103.906927 1.3890849, 103.9066912 1.3892623)",,Rivervale Crescent,,,
3600,6031799424,5995730666,0,539298282,True,2,secondary_link,50,16.665,"LINESTRING (103.8938653 1.4160382, 103.8937162 1.4160226)",,,,,
3601,6036101975,6036101980,0,383281860,True,2,residential,50,26.668,"LINESTRING (103.9129992 1.4022109, 103.9131942 1.4020712)",,Punggol Drive,,,
3602,6036101980,7231890330,0,383281860,True,2,residential,50,27.305,"LINESTRING (103.9131942 1.4020712, 103.913396 1.4019312)",,Punggol Drive,,,
3603,6038491560,3035715036,0,465501538,False,2,residential,50,97.483,"LINESTRING (103.9084554 1.4187288, 103.9093294 1.4186569)",,Ponggol Twenty-Fourth Avenue,,,
3604,6038491560,368937035,0,641118905,False,2,residential,50,15.747,"LINESTRING (103.9084554 1.4187288, 103.9083146 1.4187444)",,Ponggol Twenty-Fourth Avenue,,,
3605,6038493529,368937031,0,365594549,False,2,residential,50,72.735,"LINESTRING (103.9096101 1.4193522, 103.9094213 1.4187259)",,Ponggol Twenty-Fourth Avenue,,,
3606,6038493529,368937029,0,641118822,False,2,residential,50,22.938,"LINESTRING (103.9096101 1.4193522, 103.9096659 1.4195508)",,Ponggol Twenty-Fourth Avenue,,,
3607,6038742430,369468188,0,641153317,True,2,tertiary,50,55.374,"LINESTRING (103.8956518 1.3958458, 103.8961358 1.395728)",,Compassvale Street,,,
3608,6038742431,370096734,0,641153319,True,2,tertiary,50,38.574,"LINESTRING (103.8978714 1.3952907, 103.8982095 1.3952126)",,Compassvale Street,,,
3609,6041680313,5950442158,0,630107334,True,4,motorway,90,7.508,"LINESTRING (103.9097173 1.391345, 103.9097619 1.3912943)",TPE,Tampines Expressway,,,
3610,6041680314,133662100,0,74549051,True,4,motorway,90,97.932,"LINESTRING (103.9105877 1.3903421, 103.9111708 1.3896819)",TPE,Tampines Expressway,,,
3611,6041680315,135078639,0,33176817,True,4,motorway,90,97.575,"LINESTRING (103.9104724 1.3902349, 103.909899 1.3908993)",TPE,Tampines Expressway,,,
3612,6045871039,5928047951,0,630390252,True,2,tertiary,50,111.357,"LINESTRING (103.8950437 1.3886206, 103.8959876 1.3882852)",,Compassvale Drive,,,
3613,6046167491,6113106114,0,476145611,True,3,primary,60,5.043,"LINESTRING (103.9163379 1.3946603, 103.9163107 1.394624)",,Punggol East,,,
3614,6046171681,6620490377,0,630421303,True,2,residential,50,8.142,"LINESTRING (103.9003016 1.4023123, 103.9003685 1.4022825)",,Punggol Field,,,
3615,6056218219,5862927576,0,620557604,True,2,residential,40,23.861,"LINESTRING (103.9120803 1.3914251, 103.9122105 1.3915957)",,Punggol Field Walk,,,
3616,6056460267,5015083876,0,600511068,True,1,residential,50,11.446,"LINESTRING (103.8922705 1.3994538, 103.8921897 1.39939)",,Anchorvale Crescent,,,
3617,6056477603,5927983203,0,655149201,True,3,tertiary,50,19.02,"LINESTRING (103.8969639 1.3890007, 103.8970197 1.3891624)",,Compassvale Road,,,
3618,6056477611,3063311912,0,627921867,True,3,residential,50,29.254,"LINESTRING (103.896529 1.3907405, 103.8964406 1.3904927)",,Sengkang Square,,,
3619,6071831373,6094013057,0,715298832,False,,unclassified,40,4.618,"LINESTRING (103.9239071 1.3878955, 103.9239104 1.3879369)",,Lorong Halus,,,
3620,6071831373,6094013058,0,715298832,False,,unclassified,40,6.592,"LINESTRING (103.9239071 1.3878955, 103.9238868 1.3878398)",,Lorong Halus,,,
3621,6071831374,6094013060,0,646832246,False,2,unclassified,40,20.121,"LINESTRING (103.9236672 1.3876219, 103.9238057 1.3877384)",,Lorong Halus,,,
3622,6071831374,6071831376,0,646832246,False,2,unclassified,40,27.287,"LINESTRING (103.9236672 1.3876219, 103.923483 1.3874597)",,Lorong Halus,,,
3623,6071831376,6071831374,0,646832246,False,2,unclassified,40,27.287,"LINESTRING (103.923483 1.3874597, 103.9236672 1.3876219)",,Lorong Halus,,,
3624,6071831376,6094013634,0,646832246,False,2,unclassified,40,6.482,"LINESTRING (103.923483 1.3874597, 103.9234463 1.3874144)",,Lorong Halus,,,
3625,6071833797,6091365453,0,649787121,True,3,tertiary,60,71.681,"LINESTRING (103.9235932 1.3885435, 103.9233415 1.389137)",,Pasir Ris Industrial Drive 1,,,
3626,6071833797,5826081188,0,649787122,True,,unclassified,50,28.943,"LINESTRING (103.9235932 1.3885435, 103.9237401 1.3887584)",,,,,
3627,6071833798,6091365447,0,648935785,True,,unclassified,50,28.233,"LINESTRING (103.9238179 1.3885814, 103.9236795 1.3883685)",,,,,
3628,6071833798,6091365443,0,649311563,True,3,tertiary,50,32.253,"LINESTRING (103.9238179 1.3885814, 103.9239208 1.3883102)",,Pasir Ris Industrial Drive 1,,,
3629,6071833802,6071833804,0,646117450,True,3,unclassified,50,54.751,"LINESTRING (103.9243206 1.3894868, 103.9246332 1.3898673)",,Lorong Halus,,,
3630,6071833804,6555795390,0,646117450,True,3,unclassified,50,39.17,"LINESTRING (103.9246332 1.3898673, 103.9248437 1.3901498)",,Lorong Halus,,,
3631,6071833805,6071833806,0,646117450,True,3,unclassified,50,45.021,"LINESTRING (103.9248982 1.3902372, 103.925148 1.3905559)",,Lorong Halus,,,
3632,6071833806,6555795389,0,646117450,True,3,unclassified,50,29.662,"LINESTRING (103.925148 1.3905559, 103.9253224 1.3907578)",,Lorong Halus,,,
3633,6071833807,6071833809,0,698056825,True,4,unclassified,50,34.979,"LINESTRING (103.9255146 1.3909819, 103.9257282 1.3912129)",,Lorong Halus,,,
3634,6071833809,6086062658,0,698056825,True,4,unclassified,50,33.238,"LINESTRING (103.9257282 1.3912129, 103.9259331 1.3914306)",,Lorong Halus,,,
3635,6071833810,6094013066,0,646117452,True,4,motorway_link,50,39.658,"LINESTRING (103.9229017 1.3871647, 103.9226899 1.3868777)",,Halus Link,yes,,
3636,6071833813,6094013657,0,715627057,True,3,motorway_link,50,62.455,"LINESTRING (103.9220327 1.3861806, 103.9216197 1.3857998)",,Halus Link,,,
3637,6073336622,135079181,0,479744510,True,4,motorway,90,32.61,"LINESTRING (103.9060508 1.3949609, 103.9058425 1.3951674)",TPE,Tampines Expressway,,,
3638,6073336623,6073336622,0,479744510,True,4,motorway,90,39.856,"LINESTRING (103.9063109 1.3947142, 103.9060508 1.3949609)",TPE,Tampines Expressway,,,
3639,6073336624,6076534753,0,32776625,True,2,motorway_link,50,8.062,"LINESTRING (103.9055885 1.3952628, 103.9055314 1.3953075)",,,,,
3640,6076534752,6073336624,0,32776625,True,2,motorway_link,50,16.181,"LINESTRING (103.9057122 1.3951861, 103.9055885 1.3952628)",,,,,
3641,6076534753,1166755160,0,32776625,True,2,motorway_link,50,17.369,"LINESTRING (103.9055314 1.3953075, 103.9053972 1.3953875)",,,,,
3642,6076613473,6168012137,0,32776914,True,1,motorway_link,50,2.164,"LINESTRING (103.902477 1.3973896, 103.9024576 1.3973912)",,,,,
3643,6076613474,6076613475,0,32776914,True,1,motorway_link,50,2.264,"LINESTRING (103.902348 1.3974361, 103.9023287 1.3974426)",,,,,
3644,6076613475,6076613476,0,32776914,True,1,motorway_link,50,3.013,"LINESTRING (103.9023287 1.3974426, 103.9023047 1.3974552)",,,,,
3645,6076613476,369177133,0,32776914,True,1,motorway_link,50,2.202,"LINESTRING (103.9023047 1.3974552, 103.9022861 1.397462)",,,,,
3646,6076613477,6076613474,0,32776914,True,1,motorway_link,50,11.593,"LINESTRING (103.9024438 1.3973949, 103.902348 1.3974361)",,,,,
3647,6086062647,6094013031,0,644421070,False,2,unclassified,50,11.08,"LINESTRING (103.9260865 1.3914118, 103.9261365 1.3913256)",,Pasir Ris Farmway 3,,,
3648,6086062647,6086062656,0,648218955,False,,unclassified,50,13.338,"LINESTRING (103.9260865 1.3914118, 103.9260224 1.3915132)",,Pasir Ris Farmway 3,,,
3649,6086062647,6662812532,0,649311564,True,3,unclassified,50,39.755,"LINESTRING (103.9260865 1.3914118, 103.9258582 1.3911366)",,Lorong Halus,,,
3650,6086062656,6086062647,0,648218955,False,,unclassified,50,13.338,"LINESTRING (103.9260224 1.3915132, 103.9260865 1.3914118)",,Pasir Ris Farmway 3,,,
3651,6086062658,6086062656,0,698056825,True,4,unclassified,50,13.524,"LINESTRING (103.9259331 1.3914306, 103.9260224 1.3915132)",,Lorong Halus,,,
3652,6091365443,6612977813,0,648935790,True,3,tertiary,50,38.074,"LINESTRING (103.9239208 1.3883102, 103.9240743 1.3880041)",,Pasir Ris Industrial Drive 1,,,
3653,6091365443,6091365444,0,715626943,True,,unclassified,50,33.197,"LINESTRING (103.9239208 1.3883102, 103.9239064 1.388012)",,Lorong Halus,,,
3654,6091365444,6091365465,0,654760634,True,3,tertiary,50,17.501,"LINESTRING (103.9239064 1.388012, 103.9238219 1.3881448)",,Pasir Ris Industrial Drive 1,,,
3655,6091365444,6094013057,0,715298832,False,,unclassified,40,8.363,"LINESTRING (103.9239064 1.388012, 103.9239104 1.3879369)",,Lorong Halus,,,
3656,6091365447,6071833797,0,616193733,True,3,tertiary,50,21.695,"LINESTRING (103.9236795 1.3883685, 103.9235932 1.3885435)",,Pasir Ris Industrial Drive 1,,,
3657,6091365447,6091365468,0,654760635,True,3,motorway_link,50,54.795,"LINESTRING (103.9236795 1.3883685, 103.923405 1.3879592)",,Halus Link,,,
3658,6091365448,6071833797,0,635099108,True,4,motorway_link,60,64.691,"LINESTRING (103.9232773 1.3880549, 103.9235932 1.3885435)",,,,,
3659,6091365448,6094013046,0,648935786,True,2,motorway_link,,22.017,"LINESTRING (103.9232773 1.3880549, 103.9233427 1.3882418)",,,,,
3660,6091365450,6091365451,0,648935786,True,2,motorway_link,,13.533,"LINESTRING (103.9233985 1.3884411, 103.9234188 1.3885611)",,,,,
3661,6091365451,6094013050,0,648935786,True,2,motorway_link,,11.266,"LINESTRING (103.9234188 1.3885611, 103.9234171 1.3886624)",,,,,
3662,6091365453,5826081190,0,649787121,True,3,tertiary,60,44.671,"LINESTRING (103.9233415 1.389137, 103.9231852 1.3895071)",,Pasir Ris Industrial Drive 1,,,
3663,6091365454,5826081188,0,616193732,True,3,tertiary,60,61.348,"LINESTRING (103.9235116 1.3892606, 103.9237401 1.3887584)",,Pasir Ris Industrial Drive 1,,,
3664,6091365454,6094013042,0,648935787,True,1,tertiary_link,50,14.744,"LINESTRING (103.9235116 1.3892606, 103.9236207 1.3891852)",,,,,
3665,6091365459,6071833802,0,646117450,True,3,unclassified,50,44.769,"LINESTRING (103.9240779 1.3891655, 103.9243206 1.3894868)",,Lorong Halus,,,
3666,6091365460,6094013055,0,648935788,True,2,unclassified,50,43.68,"LINESTRING (103.9241488 1.3890287, 103.9240108 1.3886609)",,Lorong Halus,,,
3667,6091365460,6071833798,0,696351780,True,4,unclassified,50,61.862,"LINESTRING (103.9241488 1.3890287, 103.9238179 1.3885814)",,Lorong Halus,,,
3668,6091365463,6091365443,0,648935788,True,2,unclassified,50,14.472,"LINESTRING (103.9239438 1.3884383, 103.9239208 1.3883102)",,Lorong Halus,,,
3669,6091365465,6094013054,0,648935789,True,1,motorway_link,,11.973,"LINESTRING (103.9238219 1.3881448, 103.9237145 1.3881367)",,,,,
3670,6091365465,6091365447,0,654760634,True,3,tertiary,50,29.484,"LINESTRING (103.9238219 1.3881448, 103.9236795 1.3883685)",,Pasir Ris Industrial Drive 1,,,
3671,6091365468,6094013061,0,649787123,True,4,motorway_link,50,50.747,"LINESTRING (103.923405 1.3879592, 103.9231653 1.3875708)",,Halus Link,,,
3672,6091365469,6094013644,0,648935790,True,3,tertiary,50,145.754,"LINESTRING (103.9242268 1.3876741, 103.9247391 1.3864675)",,Pasir Ris Industrial Drive 1,,,
3673,6091365481,6091365482,0,648935791,True,3,tertiary,50,147.997,"LINESTRING (103.9246198 1.3864149, 103.9240792 1.3876312)",,Pasir Ris Industrial Drive 1,,,
3674,6091365482,6091365444,0,648935791,True,3,tertiary,50,46.496,"LINESTRING (103.9240792 1.3876312, 103.9239064 1.388012)",,Pasir Ris Industrial Drive 1,,,
